Request_ID,Service_ID,Resource_ID,Assigned,Normalized_KPI,Normalized_KVI,Weighted_Sum_KPI,Weighted_Sum_KVI,Min_KPI,Min_KVI,KPI_Service,KVI_Service,KPI_Resource,KVI_Resource
42,2,32,1,[1. 1. 1.],0,1.0,0.8907126828735119,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
43,3,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29441670106804024,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
44,4,28,1,[1. 1. 1.],0,1.0,0.8975476438931037,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
45,5,0,1,[1. 1. 1.],0,1.0,0.8768181370962493,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
46,6,52,1,[1. 1. 1.],0,1.0,0.8779147078790889,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
47,7,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29441670106804024,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
48,7,6,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29862665909497,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
49,7,54,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30009618461495585,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
50,0,64,1,[1. 1. 1.],0,1.0,0.8897362290073426,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
51,1,28,1,[1. 1. 1.],0,1.0,0.8681734263006209,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
52,2,64,1,[1. 1. 1.],0,1.0,0.8603620114148598,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
53,3,46,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2939228585295528,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
54,4,32,1,[1. 1. 1.],0,1.0,0.9200869004659947,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
55,5,0,1,[1. 1. 1.],0,1.0,0.8768181370962493,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
56,6,68,1,[1. 1. 1.],0,1.0,0.8869275122603789,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
57,7,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29441670106804024,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
58,7,54,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30009618461495585,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
59,7,54,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30009618461495585,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
60,0,72,1,[1. 1. 1.],0,1.0,0.8872507428339441,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
61,1,40,1,[1. 1. 1.],0,1.0,0.8446587892042927,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
62,2,64,1,[1. 1. 1.],0,1.0,0.8603620114148598,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
63,3,6,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29862665909497,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
64,4,24,1,[1. 1. 1.],0,1.0,0.9240148358951134,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
65,5,44,1,[1. 1. 1.],0,1.0,0.8644542139757873,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
66,6,40,1,[1. 1. 1.],0,1.0,0.8446587892042927,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
67,7,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29441670106804024,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
68,7,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29441670106804024,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
69,7,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29441670106804024,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
70,0,44,1,[1. 1. 1.],0,1.0,0.8938284315682701,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
71,1,44,1,[1. 1. 1.],0,1.0,0.8644542139757873,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
72,2,16,1,[1. 1. 1.],0,1.0,0.8409621144413549,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
73,3,43,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.9074682750151606,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
74,4,52,1,[1. 1. 1.],0,1.0,0.9072889254715717,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
75,5,16,1,[1. 1. 1.],0,1.0,0.8409621144413548,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
76,6,36,1,[1. 1. 1.],0,1.0,0.8526688314868287,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
77,7,54,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30009618461495585,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
78,7,6,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29862665909497,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
79,7,43,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.9074682750151606,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
80,0,12,1,[1. 1. 1.],0,1.0,0.9127407590917176,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
81,1,20,1,[1. 1. 1.],0,1.0,0.8679217622699459,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
82,2,56,1,[1. 1. 1.],0,1.0,0.8595540062028665,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
83,3,54,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30009618461495585,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
84,4,48,1,[1. 1. 1.],0,1.0,0.8923708302008654,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
85,5,60,1,[1. 1. 1.],0,1.0,0.8465745964063696,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
86,6,68,1,[1. 1. 1.],0,1.0,0.8869275122603789,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
87,7,6,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29862665909497,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
88,7,54,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30009618461495585,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
89,7,6,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29862665909497,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
90,0,76,1,[1. 1. 1.],0,1.0,0.8691122632278053,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
91,1,4,1,[1. 1. 1.],0,1.0,0.8247483679051998,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
92,2,4,1,[1. 1. 1.],0,1.0,0.8247483679051998,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
93,3,6,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29862665909497,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
94,4,56,1,[1. 1. 1.],0,1.0,0.8889282237953493,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
95,5,48,1,[1. 1. 1.],0,1.0,0.8629966126083826,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
96,6,52,1,[1. 1. 1.],0,1.0,0.8779147078790889,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
97,7,43,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.9074682750151606,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
98,7,46,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2939228585295528,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
99,7,6,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29862665909497,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
