Request_ID,Service_ID,Resource_ID,Assigned,Normalized_KPI,Normalized_KVI,Weighted_Sum_KPI,Weighted_Sum_KVI,Min_KPI,Min_KVI,KPI_Service,KVI_Service,KPI_Resource,KVI_Resource
19,7,51,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8956246326134089,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
20,0,0,1,[1. 1. 1.],0,1.0,0.8917311433999493,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
21,1,51,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8961134327926316,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
22,2,68,1,[1. 1. 1.],0,1.0,0.8932394085953685,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
23,3,39,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.9099999999999999,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
24,4,16,1,[1. 1. 1.],0,1.0,0.9350336404866265,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
25,5,51,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8961134327926316,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
26,6,0,1,[1. 1. 1.],0,1.0,0.8609633006597109,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
27,7,51,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8956246326134089,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
28,7,20,1,[1. 1. 1.],0,1.0,0.8340207844586682,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
29,7,51,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8956246326134089,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
30,0,39,1,[0.97742212 0.23255814 1.        ],0,0.6117634938886194,0.9099999999999999,0,0,"[0.002, 70.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
31,1,20,1,[1. 1. 1.],0,1.0,0.8679442447594572,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
32,2,4,1,[1. 1. 1.],0,1.0,0.8493452290484452,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
33,3,51,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8956246326134089,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
34,4,8,1,[1. 1. 1.],0,1.0,0.9264832684863319,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
35,5,23,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.894605221443448,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
36,6,0,1,[1. 1. 1.],0,1.0,0.8609633006597109,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
37,7,28,1,[1. 1. 1.],0,1.0,0.8335981943389259,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
38,7,23,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8935812023429082,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
39,7,23,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8935812023429082,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
40,0,51,1,[0.97742212 0.23255814 1.        ],0,0.6117634938886194,0.8919775464542996,0,0,"[0.002, 70.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
41,1,23,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.894605221443448,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
42,2,12,1,[1. 1. 1.],0,1.0,0.848821927098341,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
43,3,23,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8935812023429082,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
44,4,76,1,[1. 1. 1.],0,1.0,0.9118338840051543,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
45,5,50,1,[0.99133141 0.31707317 1.        ],0,0.6568028667617194,0.319233428281571,0,0,"[0.5, 100.0, 20.0]",[],"[0.4, 110.0, 20.0]",[]
46,6,56,1,[1. 1. 1.],0,1.0,0.8207267601644855,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
47,7,23,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8935812023429082,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
48,7,23,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8935812023429082,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
49,7,40,1,[1. 1. 1.],0,1.0,0.863943159789198,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
50,0,68,1,[1. 1. 1.],0,1.0,0.9320576364580528,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
51,1,23,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.894605221443448,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
52,2,76,1,[1. 1. 1.],0,1.0,0.8716554461012894,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
53,3,51,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8956246326134089,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
54,4,8,1,[1. 1. 1.],0,1.0,0.9264832684863319,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
55,5,23,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.894605221443448,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
56,6,23,1,[0.98244054 0.19512195 0.71428571],0,0.508334798364019,0.895284239406854,0,0,"[1.0, 100.0, 30.0]",[],"[0.8, 85.0, 20.0]",[]
57,7,23,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8935812023429082,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
58,7,79,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8698528677413818,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
59,7,79,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8698528677413818,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
60,0,72,1,[1. 1. 1.],0,1.0,0.8891709396722727,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
61,1,79,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8860854033755159,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
62,2,79,1,[0.98244054 0.19512195 0.71428571],0,0.508334798364019,0.8780161104184231,0,0,"[1.0, 100.0, 30.0]",[],"[0.8, 85.0, 20.0]",[]
63,3,32,1,[1. 1. 1.],0,1.0,0.82,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
64,4,60,1,[1. 1. 1.],0,1.0,0.8784139752057051,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
65,5,79,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8860854033755159,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
66,6,64,1,[1. 1. 1.],0,1.0,0.8923052365164917,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
67,7,36,1,[1. 1. 1.],0,1.0,0.8720893271539285,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
68,7,36,1,[1. 1. 1.],0,1.0,0.8720893271539285,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
69,7,51,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8956246326134089,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
70,0,67,1,[0.97742212 0.23255814 1.        ],0,0.6117634938886194,0.8908389022420923,0,0,"[0.002, 70.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
71,1,79,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8860854033755159,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
72,2,64,1,[1. 1. 1.],0,1.0,0.8923052365164917,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
73,3,44,1,[1. 1. 1.],0,1.0,0.8256923216947111,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
74,4,8,1,[1. 1. 1.],0,1.0,0.9264832684863319,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
75,5,79,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8860854033755159,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
76,6,68,1,[1. 1. 1.],0,1.0,0.8932394085953685,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
77,7,48,1,[1. 1. 1.],0,1.0,0.8881206868576998,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
78,7,39,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.9099999999999999,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
79,7,52,1,[1. 1. 1.],0,1.0,0.8400833968496194,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
80,0,16,1,[1. 1. 1.],0,1.0,0.9350336404866265,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
81,1,79,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8860854033755159,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
82,2,72,1,[1. 1. 1.],0,1.0,0.858332738292648,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
83,3,39,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.9099999999999999,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
84,4,12,1,[1. 1. 1.],0,1.0,0.8969945644904267,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
85,5,79,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8860854033755159,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
86,6,72,1,[1. 1. 1.],0,1.0,0.858332738292648,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
87,7,35,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8668452189263003,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
88,7,32,1,[1. 1. 1.],0,1.0,0.82,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
89,7,40,1,[1. 1. 1.],0,1.0,0.863943159789198,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
90,0,64,1,[1. 1. 1.],0,1.0,0.9318346146901805,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
91,1,79,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8860854033755159,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
92,2,8,1,[1. 1. 1.],0,1.0,0.8884761704623544,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
93,3,39,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.9099999999999999,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
94,4,48,1,[1. 1. 1.],0,1.0,0.9349740817242308,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
95,5,79,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8860854033755159,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
96,6,52,1,[1. 1. 1.],0,1.0,0.8530237352305452,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
97,7,39,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.9099999999999999,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
98,7,51,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8956246326134089,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
99,7,44,1,[1. 1. 1.],0,1.0,0.8256923216947111,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
