Request_ID,Service_ID,Resource_ID,Assigned,Normalized_KPI,Normalized_KVI,Weighted_Sum_KPI,Weighted_Sum_KVI,Min_KPI,Min_KVI,KPI_Service,KVI_Service,KPI_Resource,KVI_Resource
23,3,5,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.22615928117440234,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
24,4,4,1,[1. 1. 1.],0,1.0,0.9078442837143416,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
25,5,36,1,[1. 1. 1.],0,1.0,0.881296129984132,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
26,6,0,1,[1. 1. 1.],0,1.0,0.878207262328014,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
27,7,78,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.26640012797969653,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
28,7,25,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2174697443259217,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
29,7,30,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2737361369325197,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
30,0,56,1,[1. 1. 1.],0,1.0,0.9204133882158303,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
31,1,0,1,[1. 1. 1.],0,1.0,0.8817456868543291,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
32,2,60,1,[1. 1. 1.],0,1.0,0.8357930324986267,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
33,3,30,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2737361369325197,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
34,4,52,1,[1. 1. 1.],0,1.0,0.9029709941652903,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
35,5,66,1,[0.99133141 0.31707317 1.        ],0,0.6568028667617194,0.309121184083467,0,0,"[0.5, 100.0, 20.0]",[],"[0.4, 110.0, 20.0]",[]
36,6,24,1,[1. 1. 1.],0,1.0,0.8771723680514408,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
37,7,70,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.27811311376246006,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
38,7,33,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.22603384851310315,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
39,7,70,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.27811311376246006,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
40,0,36,1,[1. 1. 1.],0,1.0,0.9164650254146401,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
41,1,2,1,[0.99133141 0.31707317 1.        ],0,0.6568028667617194,0.2445709411302085,0,0,"[0.5, 100.0, 20.0]",[],"[0.4, 110.0, 20.0]",[]
42,2,28,1,[1. 1. 1.],0,1.0,0.8477989526847879,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
43,3,30,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2737361369325197,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
44,4,60,1,[1. 1. 1.],0,1.0,0.8592350313469015,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
45,5,40,1,[1. 1. 1.],0,1.0,0.835221020192257,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
46,6,8,1,[1. 1. 1.],0,1.0,0.833256732083285,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
47,7,10,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29248552006300443,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
48,7,61,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2341190283820952,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
49,7,2,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2435836820565428,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
50,0,0,1,[1. 1. 1.],0,1.0,0.918955113643618,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
51,1,78,1,[0.99133141 0.31707317 1.        ],0,0.6568028667617194,0.26485841806801136,0,0,"[0.5, 100.0, 20.0]",[],"[0.4, 110.0, 20.0]",[]
52,2,64,1,[1. 1. 1.],0,1.0,0.9107267601644855,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
53,3,70,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.27811311376246006,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
54,4,48,1,[1. 1. 1.],0,1.0,0.8824730298580472,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
55,5,24,1,[1. 1. 1.],0,1.0,0.880583569100287,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
56,6,12,1,[1. 1. 1.],0,1.0,0.832597077230734,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
57,7,30,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2737361369325197,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
58,7,70,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.27811311376246006,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
59,7,33,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.22603384851310315,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
60,0,24,1,[1. 1. 1.],0,1.0,0.9174986753328234,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
61,1,1,1,[0.99133141 0.31707317 1.        ],0,0.6568028667617194,0.2252083774782552,0,0,"[0.5, 100.0, 20.0]",[],"[0.4, 110.0, 20.0]",[]
62,2,72,1,[1. 1. 1.],0,1.0,0.8901632524536603,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
63,3,2,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2435836820565428,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
64,4,64,1,[1. 1. 1.],0,1.0,0.932645652763407,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
65,5,60,1,[1. 1. 1.],0,1.0,0.8341087466776302,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
66,6,40,1,[1. 1. 1.],0,1.0,0.8302567028421206,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
67,7,69,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.19157588847012208,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
68,7,14,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2773091054145957,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
69,7,30,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2737361369325197,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
70,0,56,1,[1. 1. 1.],0,1.0,0.9204133882158303,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
71,1,1,1,[0.99133141 0.31707317 1.        ],0,0.6568028667617194,0.2252083774782552,0,0,"[0.5, 100.0, 20.0]",[],"[0.4, 110.0, 20.0]",[]
72,2,20,1,[1. 1. 1.],0,1.0,0.8419957786513026,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
73,3,74,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2824396581978942,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
74,4,44,1,[1. 1. 1.],0,1.0,0.9321372625571284,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
75,5,44,1,[1. 1. 1.],0,1.0,0.899952944012302,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
76,6,64,1,[1. 1. 1.],0,1.0,0.9107267601644855,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
77,7,46,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29820872209065874,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
78,7,61,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2341190283820952,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
79,7,70,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.27811311376246006,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
80,0,76,1,[1. 1. 1.],0,1.0,0.884147183813637,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
81,1,1,1,[0.99133141 0.31707317 1.        ],0,0.6568028667617194,0.2252083774782552,0,0,"[0.5, 100.0, 20.0]",[],"[0.4, 110.0, 20.0]",[]
82,2,28,1,[1. 1. 1.],0,1.0,0.8477989526847879,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
83,3,66,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30386497310338895,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
84,4,36,1,[1. 1. 1.],0,1.0,0.9164650254146401,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
85,5,4,1,[1. 1. 1.],0,1.0,0.865294388126153,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
86,6,56,1,[1. 1. 1.],0,1.0,0.9057663388287618,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
87,7,74,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2824396581978942,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
88,7,10,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29248552006300443,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
89,7,54,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.27350382487912606,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
90,0,40,1,[1. 1. 1.],0,1.0,0.8764567170326734,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
91,1,16,1,[1. 1. 1.],0,1.0,0.8692667022462465,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
92,2,72,1,[1. 1. 1.],0,1.0,0.8901632524536603,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
93,3,10,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29248552006300443,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
94,4,12,1,[1. 1. 1.],0,1.0,0.8669011853269162,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
95,5,44,1,[1. 1. 1.],0,1.0,0.899952944012302,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
96,6,8,1,[1. 1. 1.],0,1.0,0.833256732083285,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
97,7,74,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2824396581978942,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
98,7,58,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2632426406037809,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
99,7,2,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2435836820565428,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
100,0,56,1,[1. 1. 1.],0,1.0,0.9204133882158303,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
101,1,76,1,[1. 1. 1.],0,1.0,0.8600298748985973,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
102,2,52,1,[1. 1. 1.],0,1.0,0.8943219823005023,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
103,3,62,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.25413791997739965,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
104,4,72,1,[1. 1. 1.],0,1.0,0.9177430498316036,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
105,5,32,1,[1. 1. 1.],0,1.0,0.8552156116031152,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
106,6,68,1,[1. 1. 1.],0,1.0,0.8339130527576178,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
107,7,46,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29820872209065874,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
108,7,2,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2435836820565428,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
109,7,70,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.27811311376246006,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
110,0,48,1,[1. 1. 1.],0,1.0,0.8824730298580472,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
111,1,78,1,[0.99133141 0.31707317 1.        ],0,0.6568028667617194,0.26485841806801136,0,0,"[0.5, 100.0, 20.0]",[],"[0.4, 110.0, 20.0]",[]
112,2,16,1,[1. 1. 1.],0,1.0,0.8726349054509819,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
113,3,2,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2435836820565428,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
114,4,32,1,[1. 1. 1.],0,1.0,0.884050624672941,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
115,5,22,1,[0.99133141 0.31707317 1.        ],0,0.6568028667617194,0.32767440394058533,0,0,"[0.5, 100.0, 20.0]",[],"[0.4, 110.0, 20.0]",[]
116,6,68,1,[1. 1. 1.],0,1.0,0.8339130527576178,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
117,7,74,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2824396581978942,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
118,7,33,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.22603384851310315,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
119,7,78,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.26640012797969653,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
