Request_ID,Service_ID,Resource_ID,Assigned,Normalized_KPI,Normalized_KVI,Weighted_Sum_KPI,Weighted_Sum_KVI,Min_KPI,Min_KVI,KPI_Service,KVI_Service,KPI_Resource,KVI_Resource
53,3,46,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29820872209065874,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
54,4,24,1,[1. 1. 1.],0,1.0,0.9174986753328234,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
55,5,6,1,[0.99133141 0.31707317 1.        ],0,0.6568028667617194,0.3011435761237252,0,0,"[0.5, 100.0, 20.0]",[],"[0.4, 110.0, 20.0]",[]
56,6,76,1,[1. 1. 1.],0,1.0,0.8619996283179375,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
57,7,42,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29943306422025384,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
58,7,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30127360696389804,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
59,7,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30127360696389804,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
60,0,64,1,[1. 1. 1.],0,1.0,0.932645652763407,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
61,1,71,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8876729355874772,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
62,2,12,1,[1. 1. 1.],0,1.0,0.832597077230734,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
63,3,42,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29943306422025384,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
64,4,44,1,[1. 1. 1.],0,1.0,0.9321372625571284,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
65,5,66,1,[0.99133141 0.31707317 1.        ],0,0.6568028667617194,0.309121184083467,0,0,"[0.5, 100.0, 20.0]",[],"[0.4, 110.0, 20.0]",[]
66,6,0,1,[1. 1. 1.],0,1.0,0.878207262328014,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
67,7,22,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.3239455999789694,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
68,7,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30127360696389804,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
69,7,66,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30386497310338895,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
70,0,48,1,[1. 1. 1.],0,1.0,0.8824730298580472,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
71,1,6,1,[0.99133141 0.31707317 1.        ],0,0.6568028667617194,0.3011435761237252,0,0,"[0.5, 100.0, 20.0]",[],"[0.4, 110.0, 20.0]",[]
72,2,60,1,[1. 1. 1.],0,1.0,0.8357930324986267,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
73,3,22,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.3239455999789694,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
74,4,44,1,[1. 1. 1.],0,1.0,0.9321372625571284,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
75,5,48,1,[1. 1. 1.],0,1.0,0.8470054050137564,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
76,6,56,1,[1. 1. 1.],0,1.0,0.9057663388287618,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
77,7,46,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29820872209065874,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
78,7,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30127360696389804,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
79,7,22,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.3239455999789694,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
80,0,20,1,[1. 1. 1.],0,1.0,0.8761586003574577,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
81,1,28,1,[1. 1. 1.],0,1.0,0.8549442981846828,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
82,2,24,1,[1. 1. 1.],0,1.0,0.8771723680514408,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
83,3,42,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29943306422025384,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
84,4,52,1,[1. 1. 1.],0,1.0,0.9029709941652903,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
85,5,71,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8876729355874772,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
86,6,72,1,[1. 1. 1.],0,1.0,0.8901632524536603,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
87,7,46,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29820872209065874,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
88,7,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30127360696389804,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
89,7,22,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.3239455999789694,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
90,0,44,1,[1. 1. 1.],0,1.0,0.9321372625571284,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
91,1,71,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8876729355874772,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
92,2,12,1,[1. 1. 1.],0,1.0,0.832597077230734,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
93,3,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30127360696389804,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
94,4,16,1,[1. 1. 1.],0,1.0,0.8898798832155798,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
95,5,71,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8876729355874772,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
96,6,24,1,[1. 1. 1.],0,1.0,0.8771723680514408,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
97,7,36,1,[1. 1. 1.],0,1.0,0.8766894686095269,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
98,7,22,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.3239455999789694,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
99,7,66,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30386497310338895,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
100,0,44,1,[1. 1. 1.],0,1.0,0.9321372625571284,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
101,1,36,1,[1. 1. 1.],0,1.0,0.881296129984132,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
102,2,16,1,[1. 1. 1.],0,1.0,0.8726349054509819,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
103,3,46,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29820872209065874,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
104,4,68,1,[1. 1. 1.],0,1.0,0.8582033103559269,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
105,5,40,1,[1. 1. 1.],0,1.0,0.835221020192257,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
106,6,68,1,[1. 1. 1.],0,1.0,0.8339130527576178,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
107,7,46,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29820872209065874,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
108,7,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30127360696389804,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
109,7,22,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.3239455999789694,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
110,0,56,1,[1. 1. 1.],0,1.0,0.9204133882158303,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
111,1,40,1,[1. 1. 1.],0,1.0,0.835221020192257,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
112,2,76,1,[1. 1. 1.],0,1.0,0.8619996283179375,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
113,3,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30127360696389804,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
114,4,44,1,[1. 1. 1.],0,1.0,0.9321372625571284,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
115,5,71,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8876729355874772,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
116,6,72,1,[1. 1. 1.],0,1.0,0.8901632524536603,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
117,7,42,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.29943306422025384,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
118,7,66,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30386497310338895,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
119,7,22,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.3239455999789694,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
