Request_ID,Service_ID,Resource_ID,Assigned,Normalized_KPI,Normalized_KVI,Weighted_Sum_KPI,Weighted_Sum_KVI,Min_KPI,Min_KVI,KPI_Service,KVI_Service,KPI_Resource,KVI_Resource
0,0,16,1,[1. 1. 1.],0,1.0,0.9156770902129467,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
1,1,16,1,[1. 1. 1.],0,1.0,0.8801767222479937,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
2,2,12,1,[1. 1. 1.],0,1.0,0.8737440208252643,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
3,3,11,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8752518264311141,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
4,4,32,1,[1. 1. 1.],0,1.0,0.9164234135533921,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
5,5,11,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8869067154264599,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
6,6,12,1,[1. 1. 1.],0,1.0,0.8737440208252643,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
7,7,74,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30548413636704547,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
8,7,38,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.2926712850009154,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
9,7,74,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30548413636704547,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
10,0,60,1,[1. 1. 1.],0,1.0,0.8793632500791325,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
11,1,32,1,[1. 1. 1.],0,1.0,0.8755273106234672,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
12,2,8,1,[1. 1. 1.],0,1.0,0.8958053040261955,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
13,3,74,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30548413636704547,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
14,4,20,1,[1. 1. 1.],0,1.0,0.8517601132546726,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
15,5,60,1,[1. 1. 1.],0,1.0,0.8441357814560132,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
16,6,56,1,[1. 1. 1.],0,1.0,0.8434726095818257,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
17,7,19,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8715996371150806,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
18,7,74,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30548413636704547,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
19,7,19,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8715996371150806,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
20,0,68,1,[1. 1. 1.],0,1.0,0.9394038433379944,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
21,1,11,1,[0.98244054 0.19512195 1.        ],0,0.5940490840783046,0.8869067154264599,0,0,"[0.5, 100.0, 20.0]",[],"[0.8, 85.0, 20.0]",[]
22,2,4,1,[1. 1. 1.],0,1.0,0.9107267601644855,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
23,3,74,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30548413636704547,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
24,4,72,1,[1. 1. 1.],0,1.0,0.9269584719571626,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
25,5,64,1,[1. 1. 1.],0,1.0,0.8581926608687871,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
26,6,24,1,[1. 1. 1.],0,1.0,0.8207267601644855,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
27,7,19,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8715996371150806,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
28,7,19,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8715996371150806,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
29,7,74,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.30548413636704547,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
30,0,12,1,[1. 1. 1.],0,1.0,0.913684449617018,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
31,1,72,1,[1. 1. 1.],0,1.0,0.8915013108563077,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
32,2,36,1,[1. 1. 1.],0,1.0,0.8540233874968366,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
