Request_ID,Service_ID,Resource_ID,Assigned,Normalized_KPI,Normalized_KVI,Weighted_Sum_KPI,Weighted_Sum_KVI,Min_KPI,Min_KVI,KPI_Service,KVI_Service,KPI_Resource,KVI_Resource
0,0,4,1,[1. 1. 1.],0,1.0,0.8763289874306076,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
1,1,52,1,[1. 1. 1.],0,1.0,0.8528182092886514,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
2,2,56,1,[1. 1. 1.],0,1.0,0.8976867395260166,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
3,3,28,1,[1. 1. 1.],0,1.0,0.82,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
4,4,16,1,[1. 1. 1.],0,1.0,0.8988340698430114,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
5,5,52,1,[1. 1. 1.],0,1.0,0.8528182092886514,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
6,6,68,1,[1. 1. 1.],0,1.0,0.8636858427760257,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
7,7,48,1,[1. 1. 1.],0,1.0,0.8365220539703117,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
8,7,10,1,[0.99219844 0.3        0.75      ],0,0.5734396879375876,0.3100026226083002,0,0,"[10.0, 250.0, 40.0]",[],"[0.4, 110.0, 20.0]",[]
9,7,67,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.9013373211457949,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
10,0,36,1,[1. 1. 1.],0,1.0,0.9345238352086774,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
11,1,60,1,[1. 1. 1.],0,1.0,0.8671524712881353,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
12,2,56,1,[1. 1. 1.],0,1.0,0.8976867395260166,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
13,3,67,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.9013373211457949,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
14,4,56,1,[1. 1. 1.],0,1.0,0.9379658800099444,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
15,5,40,1,[1. 1. 1.],0,1.0,0.8595742722407378,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
16,6,0,1,[1. 1. 1.],0,1.0,0.872136243576942,0,0,"[1.0, 100.0, 30.0]",[],"[0.01, 250.0, 10.0]",[]
17,7,51,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.8966898529216528,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
18,7,28,1,[1. 1. 1.],0,1.0,0.82,0,0,"[10.0, 250.0, 40.0]",[],"[0.01, 250.0, 10.0]",[]
19,7,67,1,[0.98419684 0.175      0.75      ],0,0.5093393678735747,0.9013373211457949,0,0,"[10.0, 250.0, 40.0]",[],"[0.8, 85.0, 20.0]",[]
20,0,40,1,[1. 1. 1.],0,1.0,0.8972109112886417,0,0,"[0.002, 70.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
21,1,40,1,[1. 1. 1.],0,1.0,0.8595742722407378,0,0,"[0.5, 100.0, 20.0]",[],"[0.01, 250.0, 10.0]",[]
